acc_mean,acc_std,acc_min,acc_max,hr_mean,hr_std,hr_min,hr_max,steps_sum,t,subject_id
1.000002359562497,0.0042017911371245,0.955112514921996,1.0265155409065614,53.57142857142857,2.8908723349782948,50.0,56.0,0,0,1066528
1.0000294232623803,0.0019480791732459,0.9778743664071832,1.017645215404416,52.16666666666666,0.9235481451827988,51.0,54.0,0,30,1066528
1.0000518824759153,0.0015037084549777,0.9947905913799548,1.0045462073364668,50.833333333333336,2.007339474206065,49.0,54.0,0,60,1066528
1.0001204930316503,0.0015487693080767,0.9941418709489406,1.0052947143330655,52.4,1.4040757000349278,50.0,54.0,0,90,1066528
1.000026428143919,0.0020053752469008,0.9913922450584582,1.008658804953102,53.833333333333336,0.3834824944236852,53.0,54.0,0,120,1066528
0.9999233658943272,0.0018404635961219,0.9919434071355986,1.0069919449451072,60.5,4.630461798847739,56.0,68.0,0,150,1066528
0.9999041581478436,0.0015490817512704,0.9935364779672964,1.0045498153044328,51.66666666666666,0.4850712500726659,51.0,52.0,0,180,1066528
1.000027061854352,0.001510533448945,0.9943238289403358,1.004392349391158,54.6,2.0283702113484394,52.0,58.0,0,210,1066528
0.9997761731294884,0.0025233001415556,0.988788603560948,1.0110606795247554,58.66666666666666,0.4850712500726659,58.0,59.0,0,240,1066528
0.9994332748898392,0.0023524678184966,0.9781282137537493,1.0163668735853753,59.16666666666666,0.3834824944236852,59.0,60.0,0,270,1066528
0.9992696607279332,0.0020641546815168,0.9891074001755472,1.0070558624685326,54.0,2.5895718474182514,51.0,59.0,0,300,1066528
0.9992143154734148,0.0024075909295822,0.9835386752225151,1.0149253474543387,55.16666666666666,1.7235394498804248,52.0,57.0,0,330,1066528
0.9991227107610492,0.0017413884920089,0.99264584653956,1.0051155404358396,55.5,1.5434872662825796,54.0,57.0,0,360,1066528
0.999114821859118,0.0052917728880381,0.962201314770802,1.0606390979132392,56.6,1.0555973258234952,55.0,58.0,0,390,1066528
1.002929151640306,0.0421531875087297,0.6840821291533787,1.3953215706947304,56.0,1.5718104959867516,54.0,58.0,0,420,1066528
1.0006826528763195,0.0908969722441296,0.2947322847562852,2.0006432635519533,56.6,2.229670058871619,54.0,59.0,0,450,1066528
0.9928325893104724,0.0013334130685083,0.9881552598373498,0.9983299977763916,56.8,1.207121724244435,56.0,59.0,0,480,1066528
0.9928176017148056,0.0013344315477697,0.9877189265163951,0.9974142400704784,51.2,1.0141851056742195,50.0,53.0,0,510,1066528
0.9927230372651892,0.0014035188240014,0.9882278556906094,0.9983299977763916,60.6,2.898275349237888,55.0,62.0,0,540,1066528
0.992790380936874,0.0013691175593496,0.9880129985837484,0.9977928924799976,60.0,0.9486832980505138,59.0,62.0,0,570,1066528
0.9926903587267778,0.0013650039391761,0.9884075279645992,0.9973542669468106,57.0,0.0,57.0,57.0,0,600,1066528
0.9927116650936608,0.0013909818814909,0.9873204862383036,0.9977335586098076,58.0,0.0,58.0,58.0,0,630,1066528
0.9926422559354025,0.0013446427554565,0.9878856770313352,0.9976943405556936,58.833333333333336,0.3834824944236852,58.0,59.0,0,660,1066528
0.99269226022136,0.0013595701799225,0.988312119971444,0.9967023289416856,58.0,0.0,58.0,58.0,0,690,1066528
0.9926389579118198,0.0013265912293572,0.9881312464083858,0.9974896443131126,57.333333333333336,0.4850712500726659,57.0,58.0,0,720,1066528
0.993094510693627,0.0014663413558397,0.988729191234698,0.9982074836986596,57.2,0.4140393356054125,57.0,58.0,0,750,1066528
0.993783869828256,0.0013074985641241,0.9882199806036154,0.9988526953557316,58.0,0.0,58.0,58.0,0,780,1066528
0.9939501314216408,0.0017376278661989,0.9866091100417024,1.0026206266327509,59.0,0.0,59.0,59.0,0,810,1066528
0.993749838932749,0.0014186790338577,0.988708752616391,0.9989884686864308,59.0,0.0,59.0,59.0,0,840,1066528
0.9937354120198004,0.0013263065898272,0.9891037063907606,0.9988882854905048,59.0,0.0,59.0,59.0,0,870,1066528
0.993689867279169,0.0013464693657363,0.988704131184638,0.9980846287334856,58.16666666666666,0.3834824944236852,58.0,59.0,0,900,1066528
0.9937970609338144,0.0014314264072966,0.9868348636442472,1.000287304559695,57.8,0.4140393356054125,57.0,58.0,0,930,1066528
0.993736928121697,0.0014525080931284,0.985241091010388,1.001078948420493,57.0,0.0,57.0,57.0,0,960,1066528
0.9937356453966564,0.0015037564951056,0.9892837595228682,1.0009760076435847,61.42857142857143,2.890872334978295,57.0,64.0,0,990,1066528
0.9936760824655668,0.0015972076118504,0.9873578813842374,1.0002522080835514,67.4,2.02837021134844,65.0,69.0,0,1020,1066528
0.9937092468059469,0.0015742849526611,0.9887382360694312,1.000460742436054,62.833333333333336,3.4342564911577043,60.0,68.0,0,1050,1066528
0.9936632041703352,0.0015218775226926,0.9863989534247946,1.0004772519870004,59.66666666666666,0.4850712500726659,59.0,60.0,0,1080,1066528
0.99372953239547,0.0014263680311512,0.9889485435501032,1.0001688699411564,59.0,0.0,59.0,59.0,0,1110,1066528
0.9936339641420432,0.0015823099519848,0.9756158136972616,1.0032933015983412,58.71428571428572,0.4629100498862757,58.0,59.0,0,1140,1066528
0.993630221989658,0.0014458251009625,0.9890763920306712,0.9987566453526554,58.833333333333336,0.3834824944236852,58.0,59.0,0,1170,1066528
0.9934859266543812,0.0014052262338822,0.9893170922918244,0.9988268880013592,58.0,0.0,58.0,58.0,0,1200,1066528
0.993577351713942,0.0015200824417168,0.9860961799118024,1.0021918886478227,57.833333333333336,0.3834824944236852,57.0,58.0,0,1230,1066528
0.9934946403487864,0.0015644369271872,0.9866365668011752,1.000271090349716,57.0,0.0,57.0,57.0,0,1260,1066528
0.993656317712654,0.0018021967361784,0.9783300460624011,1.0058875370202078,56.0,0.0,56.0,56.0,0,1290,1066528
0.9936018612918864,0.0025649484015326,0.9742965506062874,1.0155865517225502,55.5,0.5144957554275266,55.0,56.0,0,1320,1066528
0.9935146031898512,0.0025835625189124,0.9694492376769244,1.0106592598755777,58.5,2.2816402768493496,56.0,61.0,0,1350,1066528
0.993267877026246,0.0015426098074701,0.9864850648339994,0.998586561966673,56.333333333333336,1.8470962903655976,55.0,60.0,0,1380,1066528
0.9933068225677868,0.0014165371054657,0.9882101566177206,0.9994906834132172,56.16666666666666,0.7071067811865476,55.0,57.0,0,1410,1066528
0.9931706009569482,0.00357976086547,0.9571564679689628,1.0256968843005323,53.333333333333336,0.4850712500726659,53.0,54.0,0,1440,1066528
0.992608629239126,0.0021962246481235,0.9649342699270144,1.0142080575471335,53.333333333333336,0.4850712500726659,53.0,54.0,0,1470,1066528
0.9925504372433058,0.0021079461122756,0.9667901303441508,1.0129965446336873,53.0,0.0,53.0,53.0,0,1500,1066528
0.9925633676651114,0.0017108126631071,0.9812655406228172,1.0051644718890236,56.5,2.2816402768493496,53.0,59.0,0,1530,1066528
0.9925251504526976,0.0020830556692797,0.9776265970337652,1.0111697095994174,52.833333333333336,0.3834824944236852,52.0,53.0,0,1560,1066528
0.992508818932358,0.0014788894570954,0.9844472161607296,1.0025121004162794,54.0,1.6035674514745464,53.0,57.0,0,1590,1066528
0.992417761931952,0.001262722673521,0.9878907249415444,0.9972901702174048,52.333333333333336,0.7669649888473704,51.0,53.0,0,1620,1066528
0.9924827276059778,0.0012562425188107,0.9886562764013538,0.9984186355522668,51.66666666666666,0.4850712500726659,51.0,52.0,0,1650,1066528
0.9923482849791668,0.0012738053581175,0.9879240229180531,0.9977824993607024,55.833333333333336,2.6178122882419563,53.0,61.0,0,1680,1066528
0.9924508834256917,0.0018016616277775,0.9846579436574866,1.0030381706312776,54.5,0.5144957554275266,54.0,55.0,0,1710,1066528
0.9922343382870646,0.001392448912397,0.9861215827245848,0.9993021101981172,53.4,1.6818357317441646,51.0,55.0,0,1740,1066528
0.9923531143484444,0.0013317914446856,0.9837729337248664,1.0009447410774932,53.4,0.50709255283711,53.0,54.0,0,1770,1066528
0.99230846079466,0.0012511855448923,0.9879292467490576,0.9967459728560984,53.85714285714285,0.6546536707079771,53.0,55.0,0,1800,1066528
0.992287109341946,0.0012917932295632,0.98848851139601,0.997006510959412,57.0,1.1338934190276817,55.0,58.0,0,1830,1066528
0.9921783847689716,0.0012663279111219,0.9886022710344186,0.9964128101601968,55.57142857142857,0.7464200272921788,55.0,57.0,0,1860,1066528
0.9922082000021676,0.0012796528141681,0.988052587246342,0.9969293746095208,58.2,1.8973665961010275,56.0,60.0,0,1890,1066528
0.9921160085863328,0.0013234494112587,0.9880602781898178,0.9969359792031832,57.8,1.5212776585113297,56.0,59.0,0,1920,1066528
0.992190520952534,0.0012984370332203,0.9881106136168866,0.9976997147292817,56.285714285714285,1.52127765851133,55.0,59.0,0,1950,1066528
0.9920812436796392,0.001326305542011,0.9863305135363248,0.9988391047039008,58.5,1.1504474832710556,57.0,60.0,0,1980,1066528
0.9921402688572176,0.0012937076646656,0.9878011337801452,0.9963799070168466,56.66666666666666,3.4978985287808246,53.0,61.0,0,2010,1066528
0.9921036478612704,0.0013296669588964,0.988095855433009,0.9970479440295638,56.0,2.53546276418555,53.0,58.0,0,2040,1066528
0.9922130180910674,0.0013468248260262,0.9876849939553854,0.9994214428225562,59.833333333333336,0.7071067811865476,59.0,61.0,0,2070,1066528
0.992032886952582,0.0012904772802423,0.987999749029796,0.998209320826148,56.8,1.01418510567422,56.0,58.0,0,2100,1066528
0.9921063337618792,0.0015033333595567,0.976253056171252,1.0002082192950177,57.57142857142857,1.4342743312012722,56.0,59.0,0,2130,1066528
0.992105028998602,0.0013164381887125,0.987121699823502,0.9989180596564516,58.8,0.4140393356054125,58.0,59.0,0,2160,1066528
0.9920613124828476,0.0012899267772922,0.9881932037238366,0.9965486806298728,58.5,0.985184366143778,57.0,60.0,0,2190,1066528
0.9919289603292052,0.0013353182842974,0.988030227497813,0.9975598996447332,57.66666666666666,1.940285000290664,55.0,59.0,0,2220,1066528
0.9921091004188194,0.0012950672275544,0.9882383432591402,0.9972527708278828,59.833333333333336,0.3834824944236852,59.0,60.0,0,2250,1066528
0.9919865631673572,0.0013862068555781,0.9876498394740112,0.9972901702174048,59.5,0.5144957554275266,59.0,60.0,0,2280,1066528
0.9920725827497622,0.0012932745227803,0.9866664105262478,0.9967153590847992,57.2,2.007130147392397,55.0,60.0,0,2310,1066528
0.9920739244993668,0.0013392345971571,0.9878826405164228,0.9991708704035962,58.0,1.0289915108550531,56.0,59.0,0,2340,1066528
0.992037312086234,0.0013426095665758,0.988163471897302,0.9973642483702132,58.0,0.0,58.0,58.0,0,2370,1066528
0.991845960014048,0.0013148940310678,0.9876626535693704,0.9973434340945752,58.5,0.5144957554275266,58.0,59.0,0,2400,1066528
0.9920636553512724,0.0013376746762828,0.9843453678946278,0.9969091801532276,59.0,0.0,59.0,59.0,0,2430,1066528
0.9920084240480084,0.0013509393122955,0.9850831777278912,0.9992575025043996,58.2,1.6561573424216502,55.0,59.0,0,2460,1066528
0.992050633095373,0.0013405663068385,0.9877285061436316,0.9971979629209538,58.333333333333336,1.6449566416599486,55.0,60.0,0,2490,1066528
