acc_mean,acc_std,acc_min,acc_max,hr_mean,hr_std,hr_min,hr_max,steps_sum,t,subject_id
0.9990527815068746,0.0658489981950664,0.7066778452799126,1.56781293497467,68.33333333333333,0.5773502691896257,68.0,69.0,0,0,5383425
0.996488046992267,0.0051683180881813,0.9723837310168963,1.0430167144431053,66.0,1.095445115010332,65.0,67.0,0,30,5383425
0.9961170063324484,0.001555504430528,0.9917731261346872,1.0002581399149622,63.2,1.3038404810405295,62.0,65.0,0,60,5383425
0.9961794119252716,0.0016864535145416,0.991466789874144,1.0060279877016294,66.5,2.073644135332772,64.0,69.0,0,90,5383425
1.0517951565342856,0.3187612192127351,0.1588099515304377,3.3576674312560617,69.0,0.0,69.0,69.0,0,120,5383425
1.0139501576980725,0.1409534284158855,0.5160771729789644,2.198007696013028,70.0,1.5491933384829668,69.0,72.0,0,150,5383425
1.0105993196365115,0.1217821476923503,0.5532266003542672,2.197447175894993,73.0,0.8944271909999159,72.0,74.0,0,180,5383425
0.9910808589619802,0.0219476611071639,0.9234791756192502,1.2561032260609355,72.4,1.3416407864998738,71.0,74.0,0,210,5383425
0.9942172562320744,0.0510112238340909,0.7943050889568442,1.687594791991546,69.8,1.095445115010332,69.0,71.0,0,240,5383425
0.9981893067771512,0.0928650261636201,0.5434005787556266,1.7654551643063925,67.66666666666667,0.5163977794943223,67.0,68.0,0,270,5383425
1.002079654538891,0.0856118311209518,0.8042017097644472,2.021058744384856,66.83333333333333,1.4719601443879746,65.0,68.0,0,300,5383425
0.994123209126094,0.0018977751884279,0.9874389556332988,1.0014866120376895,64.83333333333333,0.408248290463863,64.0,65.0,0,330,5383425
0.9954745122250872,0.0513262536408007,0.7330255493073212,1.423927307295418,65.0,0.0,65.0,65.0,0,360,5383425
0.9930204030923152,0.0492855437505998,0.6372889967029401,1.392969052384083,64.6,0.8944271909999159,63.0,65.0,0,390,5383425
1.0072243166923491,0.1645012301523204,0.39369763413423,3.05850457069989,65.28571428571429,1.6035674514745462,64.0,68.0,25,420,5383425
0.9970668404743068,0.024234903403547,0.8811331539565288,1.1103148980472612,64.83333333333333,0.408248290463863,64.0,65.0,0,450,5383425
0.9954711415167316,0.0577745109986865,0.5824747179633465,1.4639523628629485,68.6,1.51657508881031,67.0,71.0,0,480,5383425
0.9977996379720976,0.0116227561496194,0.9481765638122048,1.0407995158134538,68.5,0.5477225575051661,68.0,69.0,0,510,5383425
0.9981183766370736,0.0249760106144604,0.7609503027013919,1.331601875622793,69.33333333333333,0.816496580927726,69.0,71.0,0,540,5383425
0.9966158174614532,0.0073731744441925,0.9708601139543122,1.0367744018818656,71.4,0.8944271909999159,71.0,73.0,0,570,5383425
1.010900948696293,0.1253564285538519,0.4510993013591242,1.965306219947612,73.83333333333333,1.1690451944500122,73.0,76.0,0,600,5383425
1.0003238275848612,0.059031082769769,0.7681756773078603,1.5628267384714596,71.4,2.1908902300206643,69.0,73.0,0,630,5383425
0.9938756222285974,0.0161864535892723,0.911674425647018,1.1765287457868636,69.28571428571429,4.923220007078217,65.0,76.0,0,660,5383425
0.9923418119542003,0.0023264173944164,0.9849937260354148,0.9984589428093577,68.0,2.683281572999748,65.0,72.0,0,690,5383425
0.9922388830973472,0.003381486091263,0.965687799363169,1.0048692858475226,67.2,1.4832396974191324,65.0,69.0,0,720,5383425
0.9925423990332812,0.0024837586756113,0.9854192148027254,0.9997908402514248,67.16666666666667,0.408248290463863,67.0,68.0,0,750,5383425
0.9909635294627326,0.0093503427751867,0.9541109388699984,1.0656394072261546,66.33333333333333,1.632993161855452,65.0,69.0,0,780,5383425
0.9914919122625766,0.0027480022374505,0.9788337501554696,1.003366101124978,66.66666666666667,1.3662601021279464,65.0,68.0,0,810,5383425
0.993877541002408,0.0437385337625459,0.71406042167255,1.2924021379119,66.2,1.095445115010332,65.0,67.0,0,840,5383425
0.9919666405257064,0.0025454698578241,0.9831746653381688,0.9993203401521756,66.33333333333333,1.0327955589886446,65.0,67.0,0,870,5383425
0.9921596370353492,0.0025571238327802,0.9845615072029222,0.9997027022181644,64.83333333333333,0.408248290463863,64.0,65.0,0,900,5383425
0.9932332552619804,0.0111992930968143,0.9441404501591592,1.0933055189574687,64.0,0.7071067811865476,63.0,65.0,0,930,5383425
0.9925471028265724,0.0039172557715532,0.9664682893867288,1.0089457489548186,68.66666666666667,4.08248290463863,65.0,73.0,0,960,5383425
0.992629027214798,0.002651284720138,0.98347143680807,1.001521337702882,65.5,1.224744871391589,65.0,68.0,0,990,5383425
0.9924444548599578,0.0024366185138427,0.9851894002058996,1.00061209063062,65.8,1.095445115010332,65.0,67.0,25,1020,5383425
0.9925701428410436,0.0023218373629877,0.9845994154096376,1.0009696249586846,64.83333333333333,1.1690451944500122,64.0,67.0,0,1050,5383425
0.9928074464450146,0.0116586387378254,0.930497652529919,1.1092347763998838,65.83333333333333,3.188521078284832,62.0,69.0,0,1080,5383425
1.009883993148044,0.1383512727807297,0.3544541434583322,1.943755043066232,67.83333333333333,0.408248290463863,67.0,68.0,0,1110,5383425
1.0048010169705917,0.0046368884703557,0.9628975528331194,1.0534499154222807,70.0,2.280350850198276,68.0,73.0,0,1140,5383425
1.004860130027933,0.0010729128049428,1.0018066519208335,1.007705700357649,66.6,0.8944271909999159,65.0,67.0,0,1170,5383425
1.0049305723891715,0.0011351049550975,1.0022338073012405,1.008602350632012,64.2,2.280350850198276,61.0,67.0,0,1200,5383425
1.0049666500715584,0.0212025453267746,0.867926090588732,1.2352204987212971,61.66666666666666,1.3662601021279464,60.0,64.0,0,1230,5383425
1.0047246507709569,0.0011152275027604,1.0015733084571543,1.0081065924821888,64.33333333333333,1.0327955589886446,63.0,65.0,0,1260,5383425
1.0048104528099848,0.0010798170197885,1.0012211303251497,1.008200107191256,62.16666666666666,0.752772652709081,61.0,63.0,0,1290,5383425
1.0047950001528942,0.0011637044676306,1.0015849482923602,1.009399442036868,63.0,0.0,63.0,63.0,0,1320,5383425
1.004814709808461,0.0010892906343523,1.0010730799446512,1.0085889413389877,62.16666666666666,0.752772652709081,61.0,63.0,0,1350,5383425
1.004600958759789,0.0011497846001228,1.0017772810193393,1.0099261863110442,63.5,1.224744871391589,62.0,65.0,0,1380,5383425
1.0041343922845716,0.0010652911300435,1.0014805543973284,1.0072626077539115,63.333333333333336,1.9663841605003505,61.0,65.0,0,1410,5383425
1.0041861753955408,0.0011785637814104,1.0007469767154231,1.0086030587469978,64.0,1.0,63.0,65.0,0,1440,5383425
1.0042672211201022,0.0012015951184621,1.001129095769971,1.007926735595827,64.5,0.8366600265340756,63.0,65.0,0,1470,5383425
1.0041993377402647,0.0012369998973679,1.0009185604558943,1.0077095967394871,67.16666666666667,2.5625508125043424,65.0,71.0,0,1500,5383425
1.0043555188652662,0.0014273893748038,0.9986518974991484,1.017905210137555,64.0,1.2649110640673518,62.0,65.0,0,1530,5383425
1.004320620001914,0.0011186019952042,1.0008863644750283,1.0075447182053907,62.66666666666666,2.875181153713044,60.0,67.0,0,1560,5383425
1.004310192948777,0.0012836246531541,1.0001384509487374,1.008149700442221,67.4,3.286335345030997,65.0,73.0,0,1590,5383425
1.0043014271056634,0.0011497753075787,1.0015183046194314,1.007600241027105,62.0,0.0,62.0,62.0,0,1620,5383425
1.0043032601783433,0.001171976176197,1.00090229697433,1.0085477094051278,62.0,0.0,62.0,62.0,0,1650,5383425
1.004205599577931,0.0011881143039268,1.0009866205139957,1.0099838671528074,64.8,3.03315017762062,62.0,68.0,0,1680,5383425
1.00406629897432,0.0012675160690922,1.0008829071356249,1.0078793078563724,63.833333333333336,2.401388487243717,62.0,68.0,0,1710,5383425
1.004252262910676,0.0011418979297183,1.000787711760941,1.0077758457846917,62.5,0.8366600265340756,61.0,63.0,0,1740,5383425
1.0041285994264566,0.0012351078864083,1.0002950630443548,1.008522224934349,65.6,2.792848008753788,63.0,69.0,0,1770,5383425
1.003983983219082,0.0011892878227716,0.9999709163569158,1.0076888489635727,65.0,1.095445115010332,64.0,67.0,0,1800,5383425
1.0038849960498872,0.001179516288522,1.000460826056058,1.0080620225931636,65.66666666666667,1.0327955589886446,65.0,67.0,0,1830,5383425
1.0040547552920198,0.001383401695324,0.9983559075347076,1.0119421973532037,67.4,3.5777087639996634,65.0,73.0,0,1860,5383425
1.0042047542734758,0.0010419187251942,1.0013328818192728,1.0077370401475327,65.6,1.949358868961793,63.0,67.0,0,1890,5383425
1.003890762911653,0.0011307631676052,1.001055008692794,1.007876678910694,64.66666666666667,0.5163977794943223,64.0,65.0,0,1920,5383425
